country,year,v2x_regime,v2x_polyarchy,v2x_freexp_altinf,v2x_frassoc_thick,v2xcl_dmove,v2xcs_ccsi,v2x_corr,v2x_clphy,e_peaveduc,e_migdppc,e_wri_pa,confl
ARM,1993,2,0.65,0.766,0.805,0.845,0.759,0.525,0.54,10.518,3186,6.931,0
ARM,1994,2,0.622,0.754,0.752,0.845,0.759,0.525,0.479,10.53,2704,6.931,0
ARM,1995,2,0.526,0.719,0.709,0.845,0.767,0.609,0.482,10.542,2891,6.931,0
ARM,1996,1,0.443,0.708,0.72,0.845,0.757,0.674,0.5,10.554,3155,6.931,0
ARM,1997,1,0.424,0.678,0.655,0.845,0.757,0.687,0.486,10.566,3303,6.931,0
ARM,1998,1,0.406,0.644,0.72,0.845,0.779,0.78,0.507,10.578,2961,6.931,0
ARM,1999,1,0.415,0.644,0.701,0.845,0.752,0.774,0.496,10.59,3276,6.931,0
ARM,2000,1,0.439,0.655,0.744,0.845,0.765,0.804,0.532,10.602,3324,6.931,0
ARM,2001,1,0.439,0.665,0.735,0.845,0.765,0.852,0.596,10.624,3509,6.931,NA
ARM,2002,1,0.427,0.608,0.762,0.845,0.765,0.852,0.596,10.645,3803,7.992,NA
ARM,2003,1,0.373,0.607,0.76,0.845,0.752,0.852,0.602,10.667,4347,7.992,NA
ARM,2004,1,0.352,0.607,0.737,0.845,0.744,0.852,0.543,10.688,4633,7.992,NA
ARM,2005,1,0.362,0.607,0.772,0.845,0.754,0.854,0.643,10.71,5172,7.992,NA
ARM,2006,1,0.361,0.607,0.759,0.845,0.771,0.854,0.643,10.732,5925,7.992,NA
ARM,2007,1,0.359,0.585,0.761,0.845,0.745,0.854,0.642,10.753,6751,7.992,NA
ARM,2008,1,0.32,0.56,0.705,0.848,0.682,0.844,0.491,10.775,7360,7.992,NA
ARM,2009,1,0.338,0.577,0.726,0.848,0.74,0.841,0.748,10.796,6906,7.992,NA
ARM,2010,1,0.348,0.638,0.691,0.767,0.768,0.834,0.807,10.818,7642,7.992,NA
ARM,2011,1,0.342,0.638,0.694,0.767,0.786,0.834,0.808,NA,8465,NA,NA
ARM,2012,1,0.377,0.62,0.673,0.767,0.702,0.827,0.746,NA,8827,NA,NA
ARM,2013,1,0.407,0.64,0.669,0.767,0.744,0.845,0.819,NA,9006,NA,NA
ARM,2014,1,0.404,0.656,0.647,0.767,0.727,0.845,0.821,NA,9260,NA,NA
ARM,2015,1,0.411,0.645,0.702,0.851,0.765,0.847,0.819,NA,9552,NA,NA
ARM,2016,1,0.405,0.653,0.688,0.91,0.776,0.848,0.807,NA,9588,NA,NA
ARM,2017,1,0.399,0.643,0.703,0.907,0.776,0.798,0.794,NA,NA,NA,NA
AUS,1960,3,0.825,0.913,0.899,0.743,0.941,0.056,0.969,10.04,15196,NA,0
AUS,1961,3,0.826,0.913,0.899,0.743,0.941,0.056,0.969,10.103,15050,NA,0
AUS,1962,3,0.841,0.913,0.909,0.743,0.941,0.056,0.969,10.166,15506,NA,0
AUS,1963,3,0.849,0.913,0.909,0.743,0.941,0.056,0.969,10.229,16188,NA,0
AUS,1964,3,0.835,0.913,0.898,0.743,0.938,0.056,0.969,10.292,16666,NA,0
AUS,1965,3,0.835,0.913,0.898,0.743,0.938,0.056,0.969,10.355,16904,NA,0
AUS,1966,3,0.836,0.913,0.897,0.743,0.938,0.056,0.969,10.418,17152,NA,0
AUS,1967,3,0.848,0.933,0.894,0.743,0.938,0.056,0.969,10.481,17834,NA,0
AUS,1968,3,0.848,0.933,0.894,0.755,0.938,0.056,0.969,10.544,18546,NA,0
AUS,1969,3,0.849,0.933,0.896,0.755,0.938,0.056,0.969,10.607,19210,NA,0
AUS,1970,3,0.858,0.946,0.901,0.755,0.944,0.047,0.969,10.67,19990,NA,0
AUS,1971,3,0.858,0.946,0.901,0.755,0.944,0.047,0.969,10.798,20376,NA,0
AUS,1972,3,0.859,0.946,0.901,0.755,0.944,0.047,0.969,10.926,20601,NA,0
AUS,1973,3,0.867,0.952,0.9,0.755,0.944,0.047,0.969,11.054,21370,NA,0
AUS,1974,3,0.866,0.952,0.899,0.755,0.944,0.047,0.969,11.182,20744,NA,0
AUS,1975,3,0.865,0.952,0.898,0.755,0.944,0.047,0.969,11.31,20864,NA,0
AUS,1976,3,0.863,0.95,0.906,0.755,0.944,0.047,0.969,11.438,21477,NA,0
AUS,1977,3,0.862,0.95,0.905,0.755,0.944,0.047,0.969,11.566,21502,NA,0
AUS,1978,3,0.855,0.95,0.895,0.755,0.944,0.047,0.969,11.694,21745,NA,0
AUS,1979,3,0.855,0.95,0.895,0.755,0.944,0.047,0.969,11.822,22652,NA,0
AUS,1980,3,0.862,0.96,0.897,0.755,0.945,0.037,0.969,11.95,22883,NA,0
AUS,1981,3,0.873,0.96,0.901,0.755,0.945,0.037,0.969,12.028,23372,NA,0
AUS,1982,3,0.873,0.96,0.901,0.755,0.945,0.037,0.969,12.106,22821,NA,0
AUS,1983,3,0.873,0.96,0.898,0.755,0.941,0.037,0.969,12.184,22683,NA,0
AUS,1984,3,0.87,0.96,0.9,0.755,0.941,0.037,0.969,12.262,23458,NA,0
AUS,1985,3,0.875,0.96,0.899,0.755,0.941,0.037,0.969,12.34,24206,NA,0
AUS,1986,3,0.875,0.96,0.899,0.755,0.941,0.037,0.969,12.418,24308,NA,0
AUS,1987,3,0.881,0.96,0.902,0.755,0.941,0.037,0.969,12.496,25695,NA,0
AUS,1988,3,0.888,0.96,0.905,0.755,0.941,0.037,0.969,12.574,26988,NA,0
AUS,1989,3,0.888,0.96,0.905,0.755,0.941,0.037,0.969,12.652,27696,NA,0
AUS,1990,3,0.886,0.962,0.904,0.755,0.956,0.037,0.969,12.73,27767,7.474,0
AUS,1991,3,0.887,0.962,0.907,0.755,0.956,0.037,0.969,12.756,26671,7.964,0
AUS,1992,3,0.887,0.962,0.907,0.755,0.956,0.037,0.969,12.782,28053,7.987,0
AUS,1993,3,0.887,0.962,0.91,0.755,0.956,0.037,0.969,12.808,28463,8.038,0
AUS,1994,3,0.888,0.962,0.911,0.755,0.956,0.037,0.969,12.834,29582,8.045,0
AUS,1995,3,0.888,0.962,0.911,0.755,0.956,0.037,0.969,12.86,30514,8.068,0
AUS,1996,3,0.877,0.963,0.91,0.755,0.956,0.037,0.969,12.886,31419,8.109,0
AUS,1997,3,0.868,0.963,0.896,0.755,0.936,0.037,0.969,12.912,32433,8.137,0
AUS,1998,3,0.872,0.963,0.898,0.755,0.936,0.037,0.969,12.938,33260,8.334,0
AUS,1999,3,0.885,0.963,0.904,0.755,0.936,0.037,0.969,12.964,34643,8.453,0
AUS,2000,3,0.881,0.962,0.898,0.755,0.95,0.037,0.969,12.99,36001,8.84,0
AUS,2001,3,0.88,0.962,0.899,0.755,0.95,0.037,0.969,13.005,36266,8.928,NA
AUS,2002,3,0.864,0.965,0.902,0.755,0.933,0.037,0.969,13.02,37409,10.324,NA
AUS,2003,3,0.864,0.965,0.902,0.755,0.933,0.037,0.969,13.035,37889,10.367,NA
AUS,2004,3,0.87,0.965,0.902,0.755,0.933,0.037,0.969,13.05,39031,10.386,NA
AUS,2005,3,0.887,0.965,0.915,0.755,0.938,0.037,0.969,13.065,41158,10.433,NA
AUS,2006,3,0.887,0.965,0.915,0.755,0.938,0.037,0.969,13.08,41311,10.55,NA
AUS,2007,3,0.887,0.965,0.916,0.755,0.938,0.037,0.969,13.095,42278,10.55,NA
AUS,2008,3,0.889,0.965,0.92,0.755,0.938,0.037,0.969,13.11,43965,10.55,NA
AUS,2009,3,0.889,0.965,0.92,0.755,0.938,0.037,0.969,13.125,42914,10.55,NA
AUS,2010,3,0.905,0.97,0.92,0.804,0.948,0.037,0.969,13.14,45398,10.55,NA
AUS,2011,3,0.911,0.97,0.925,0.804,0.948,0.037,0.969,NA,46132,NA,NA
AUS,2012,3,0.911,0.97,0.925,0.804,0.948,0.037,0.969,NA,44871,NA,NA
AUS,2013,3,0.907,0.965,0.927,0.737,0.966,0.057,0.942,NA,44042,NA,NA
AUS,2014,3,0.88,0.959,0.918,0.714,0.966,0.056,0.942,NA,43887,NA,NA
AUS,2015,3,0.881,0.954,0.907,0.691,0.949,0.057,0.936,NA,44336,NA,NA
AUS,2016,3,0.884,0.955,0.906,0.73,0.949,0.054,0.93,NA,44783,NA,NA
AUS,2017,3,0.875,0.939,0.915,0.731,0.953,0.046,0.884,NA,NA,NA,NA
AUT,1960,3,0.845,0.945,0.866,0.714,0.897,0.08,0.93,7.87,8508,NA,0
AUT,1961,3,0.845,0.945,0.866,0.714,0.897,0.08,0.93,7.981,9025,NA,0
AUT,1962,3,0.846,0.945,0.868,0.714,0.897,0.08,0.93,8.092,9416,NA,0
AUT,1963,3,0.852,0.945,0.876,0.714,0.897,0.08,0.93,8.203,9755,NA,0
AUT,1964,3,0.852,0.945,0.876,0.714,0.897,0.08,0.93,8.314,10195,NA,0
AUT,1965,3,0.85,0.945,0.875,0.714,0.897,0.08,0.894,8.425,10551,NA,0
AUT,1966,3,0.849,0.945,0.875,0.714,0.897,0.08,0.927,8.536,11132,NA,0
AUT,1967,3,0.849,0.945,0.875,0.714,0.897,0.08,0.927,8.647,11495,NA,0
AUT,1968,3,0.849,0.945,0.875,0.714,0.897,0.08,0.927,8.758,12053,NA,0
AUT,1969,3,0.849,0.945,0.875,0.714,0.897,0.08,0.927,8.869,12671,NA,0
AUT,1970,3,0.851,0.945,0.871,0.714,0.897,0.081,0.934,8.98,13523,NA,0
AUT,1971,3,0.846,0.945,0.873,0.86,0.9,0.081,0.934,9.087,14266,NA,0
AUT,1972,3,0.851,0.948,0.878,0.86,0.928,0.081,0.934,9.194,15115,NA,0
AUT,1973,3,0.851,0.955,0.878,0.86,0.928,0.091,0.934,9.301,15732,NA,0
AUT,1974,3,0.853,0.955,0.878,0.86,0.938,0.091,0.934,9.408,16052,NA,0
AUT,1975,3,0.86,0.955,0.891,0.855,0.938,0.091,0.934,9.515,16305,NA,0
AUT,1976,3,0.863,0.962,0.895,0.92,0.938,0.091,0.934,9.622,16770,NA,0
AUT,1977,3,0.863,0.962,0.895,0.92,0.938,0.091,0.934,9.729,17362,NA,0
AUT,1978,3,0.863,0.962,0.895,0.92,0.938,0.091,0.934,9.836,17210,NA,0
AUT,1979,3,0.868,0.962,0.894,0.92,0.938,0.091,0.934,9.943,17891,NA,0
AUT,1980,3,0.866,0.962,0.893,0.92,0.942,0.128,0.906,10.05,18019,NA,0
AUT,1981,3,0.863,0.962,0.893,0.92,0.942,0.128,0.938,10.122,17855,NA,0
AUT,1982,3,0.863,0.962,0.893,0.92,0.942,0.128,0.938,10.194,18021,NA,0
AUT,1983,3,0.871,0.962,0.894,0.92,0.942,0.128,0.938,10.266,18488,NA,0
AUT,1984,3,0.875,0.962,0.894,0.92,0.942,0.128,0.938,10.338,18361,NA,0
AUT,1985,3,0.873,0.964,0.894,0.92,0.942,0.128,0.938,10.41,18781,NA,0
AUT,1986,3,0.868,0.964,0.894,0.92,0.942,0.128,0.938,10.482,19626,NA,0
AUT,1987,3,0.866,0.964,0.894,0.92,0.942,0.12,0.938,10.554,20468,NA,0
AUT,1988,3,0.857,0.964,0.883,0.92,0.942,0.12,0.938,10.626,21853,NA,0
AUT,1989,3,0.872,0.964,0.896,0.92,0.942,0.12,0.938,10.698,23223,NA,0
AUT,1990,3,0.869,0.968,0.896,0.92,0.942,0.12,0.938,10.77,24175,20.113,0
AUT,1991,3,0.859,0.968,0.899,0.92,0.942,0.12,0.938,10.817,25456,20.99,0
AUT,1992,3,0.872,0.968,0.899,0.92,0.942,0.12,0.938,10.864,26127,21.016,0
AUT,1993,3,0.878,0.968,0.899,0.92,0.942,0.12,0.938,10.911,26424,21.04,0
AUT,1994,3,0.875,0.968,0.897,0.92,0.942,0.12,0.938,10.958,27796,21.05,0
AUT,1995,3,0.867,0.968,0.893,0.92,0.942,0.12,0.907,11.005,28938,21.06,0
AUT,1996,3,0.871,0.968,0.897,0.92,0.935,0.12,0.946,11.052,29266,21.447,0
AUT,1997,3,0.871,0.968,0.897,0.92,0.935,0.12,0.946,11.099,31019,22.285,0
AUT,1998,3,0.872,0.968,0.896,0.92,0.935,0.12,0.946,11.146,32638,22.619,0
AUT,1999,3,0.875,0.968,0.894,0.92,0.935,0.12,0.944,11.193,33821,22.835,0
AUT,2000,3,0.88,0.968,0.888,0.92,0.935,0.135,0.948,11.24,35714,22.894,0
AUT,2001,3,0.88,0.968,0.888,0.92,0.935,0.144,0.948,11.266,34946,22.904,NA
AUT,2002,3,0.879,0.968,0.888,0.92,0.935,0.144,0.948,11.292,35923,22.904,NA
AUT,2003,3,0.874,0.968,0.893,0.92,0.935,0.129,0.948,11.318,35820,22.925,NA
AUT,2004,3,0.866,0.968,0.892,0.92,0.935,0.15,0.948,11.344,36845,22.925,NA
AUT,2005,3,0.862,0.968,0.891,0.92,0.935,0.15,0.948,11.37,37653,22.925,NA
AUT,2006,3,0.867,0.968,0.893,0.92,0.935,0.135,0.948,11.396,39100,22.925,NA
AUT,2007,3,0.891,0.968,0.899,0.92,0.935,0.115,0.948,11.422,40418,22.925,NA
AUT,2008,3,0.89,0.968,0.9,0.92,0.935,0.115,0.948,11.448,40828,22.931,NA
AUT,2009,3,0.882,0.968,0.904,0.92,0.935,0.115,0.948,11.474,40055,22.931,NA
AUT,2010,3,0.88,0.963,0.902,0.92,0.935,0.115,0.955,11.5,40500,22.931,NA
AUT,2011,3,0.877,0.968,0.893,0.92,0.927,0.123,0.955,NA,41446,NA,NA
AUT,2012,3,0.879,0.968,0.898,0.92,0.925,0.115,0.955,NA,43052,NA,NA
AUT,2013,3,0.874,0.957,0.897,0.91,0.919,0.06,0.952,NA,43175,NA,NA
AUT,2014,3,0.866,0.957,0.886,0.91,0.919,0.06,0.952,NA,44894,NA,NA
AUT,2015,3,0.866,0.957,0.886,0.91,0.919,0.06,0.952,NA,44845,NA,NA
AUT,2016,3,0.853,0.957,0.891,0.91,0.928,0.06,0.952,NA,45010,NA,NA
AUT,2017,3,0.841,0.956,0.883,0.901,0.92,0.057,0.952,NA,NA,NA,NA
AZE,1990,0,0.192,0.236,0.532,0.647,0.474,0.735,0.212,10.551,9224,NA,NA
AZE,1991,1,0.262,0.222,0.524,0.647,0.554,0.728,0.523,10.559,13196,NA,NA
AZE,1992,1,0.35,0.379,0.626,0.721,0.59,0.694,0.546,10.567,9160,6.214,1
AZE,1993,1,0.403,0.345,0.755,0.647,0.358,0.878,0.563,10.575,5163,6.755,1
AZE,1994,1,0.259,0.274,0.419,0.744,0.304,0.948,0.206,10.582,4014,6.755,1
AZE,1995,1,0.259,0.274,0.423,0.744,0.304,0.948,0.206,10.59,2427,6.755,0
AZE,1996,1,0.252,0.274,0.446,0.744,0.304,0.948,0.3,10.598,2322,6.755,0
AZE,1997,1,0.256,0.274,0.446,0.744,0.304,0.948,0.3,10.606,2243,6.755,0
AZE,1998,1,0.255,0.272,0.445,0.665,0.304,0.962,0.3,10.614,2170,6.755,0
AZE,1999,1,0.252,0.266,0.434,0.665,0.287,0.962,0.3,10.622,2389,6.755,0
AZE,2000,1,0.253,0.284,0.433,0.665,0.287,0.966,0.3,10.629,2576,6.755,0
AZE,2001,1,0.239,0.276,0.431,0.665,0.287,0.966,0.3,10.647,2770,6.755,NA
AZE,2002,1,0.239,0.238,0.431,0.665,0.287,0.966,0.3,10.664,2906,6.755,NA
AZE,2003,1,0.233,0.231,0.426,0.665,0.28,0.966,0.256,10.681,3084,6.804,NA
AZE,2004,1,0.213,0.211,0.3,0.665,0.238,0.966,0.308,10.699,3305,7.105,NA
AZE,2005,1,0.211,0.215,0.3,0.665,0.238,0.969,0.243,10.716,4806,7.149,NA
AZE,2006,1,0.206,0.212,0.298,0.669,0.238,0.969,0.295,10.733,6827,7.149,NA
AZE,2007,1,0.206,0.199,0.298,0.667,0.238,0.969,0.298,10.751,9354,7.149,NA
AZE,2008,1,0.209,0.211,0.295,0.667,0.233,0.967,0.298,10.768,10216,7.149,NA
AZE,2009,1,0.205,0.179,0.288,0.667,0.219,0.967,0.368,10.785,10804,7.149,NA
AZE,2010,1,0.203,0.197,0.288,0.664,0.18,0.961,0.376,10.803,12866,7.149,NA
AZE,2011,1,0.204,0.184,0.296,0.664,0.24,0.961,0.463,NA,16176,NA,NA
AZE,2012,1,0.207,0.19,0.313,0.634,0.234,0.959,0.463,NA,16407,NA,NA
AZE,2013,1,0.208,0.169,0.312,0.7,0.18,0.963,0.444,NA,15841,NA,NA
AZE,2014,1,0.195,0.162,0.292,0.7,0.131,0.963,0.444,NA,16025,NA,NA
AZE,2015,1,0.194,0.152,0.292,0.694,0.105,0.963,0.425,NA,16045,NA,NA
AZE,2016,1,0.208,0.229,0.319,0.586,0.105,0.96,0.426,NA,15296,NA,NA
AZE,2017,1,0.202,0.214,0.335,0.586,0.245,0.965,0.516,NA,NA,NA,NA
BDI,1960,0,0.118,0.149,0.296,0.183,0.115,0.545,0.147,0.699,973,NA,NA
BDI,1961,0,0.135,0.149,0.328,0.183,0.115,0.541,0.147,0.7,834,NA,NA
BDI,1962,0,0.206,0.261,0.357,0.358,0.141,0.399,0.278,0.701,903,NA,1
BDI,1963,0,0.214,0.276,0.423,0.577,0.156,0.409,0.298,0.702,899,NA,1
BDI,1964,0,0.214,0.276,0.423,0.577,0.156,0.425,0.298,0.703,881,NA,0
BDI,1965,0,0.204,0.277,0.381,0.577,0.156,0.425,0.298,0.704,882,NA,1
BDI,1966,0,0.136,0.155,0.099,0.577,0.114,0.524,0.298,0.705,888,NA,1
BDI,1967,0,0.095,0.143,0.1,0.577,0.114,0.526,0.298,0.706,935,NA,1
BDI,1968,0,0.095,0.143,0.1,0.577,0.114,0.526,0.298,0.707,919,NA,1
BDI,1969,0,0.091,0.143,0.084,0.577,0.114,0.526,0.298,0.708,865,NA,1
BDI,1970,0,0.09,0.143,0.082,0.654,0.114,0.526,0.296,0.709,1067,NA,1
BDI,1971,0,0.09,0.143,0.082,0.654,0.114,0.526,0.251,0.735,1078,NA,1
BDI,1972,0,0.09,0.143,0.082,0.654,0.114,0.526,0.251,0.761,996,NA,1
BDI,1973,0,0.09,0.143,0.082,0.654,0.114,0.526,0.251,0.787,1070,NA,1
BDI,1974,0,0.09,0.143,0.082,0.654,0.114,0.526,0.321,0.813,1045,NA,0
BDI,1975,0,0.09,0.143,0.082,0.654,0.114,0.526,0.391,0.839,1013,NA,0
BDI,1976,0,0.089,0.13,0.082,0.746,0.114,0.455,0.391,0.865,1121,NA,0
BDI,1977,0,0.092,0.15,0.084,0.746,0.095,0.423,0.391,0.891,1284,NA,0
BDI,1978,0,0.092,0.15,0.084,0.746,0.095,0.423,0.391,0.917,1241,NA,0
BDI,1979,0,0.096,0.158,0.084,0.746,0.095,0.423,0.391,0.943,1225,NA,0
BDI,1980,0,0.093,0.168,0.075,0.746,0.102,0.423,0.391,0.97,1157,NA,0
BDI,1981,0,0.101,0.168,0.076,0.746,0.102,0.423,0.391,0.978,1199,NA,0
BDI,1982,0,0.156,0.168,0.091,0.746,0.102,0.34,0.391,0.986,1173,NA,0
BDI,1983,0,0.157,0.162,0.094,0.746,0.102,0.34,0.391,0.995,1180,NA,0
BDI,1984,1,0.156,0.162,0.091,0.746,0.102,0.34,0.391,1.003,1173,NA,0
BDI,1985,1,0.214,0.17,0.084,0.746,0.102,0.34,0.391,1.012,1250,NA,0
BDI,1986,1,0.214,0.17,0.084,0.746,0.102,0.34,0.391,1.02,1298,NA,0
BDI,1987,1,0.177,0.183,0.086,0.746,0.127,0.423,0.391,1.028,1267,NA,0
BDI,1988,0,0.102,0.192,0.087,0.746,0.127,0.464,0.308,1.037,1346,NA,1
BDI,1989,0,0.1,0.193,0.087,0.746,0.127,0.464,0.308,1.045,1270,NA,0
BDI,1990,0,0.101,0.197,0.087,0.746,0.127,0.464,0.329,1.054,1313,3.84,1
BDI,1991,0,0.102,0.197,0.086,0.746,0.136,0.464,0.279,1.145,1352,3.84,1
BDI,1992,0,0.176,0.538,0.366,0.746,0.393,0.485,0.279,1.237,1276,3.84,1
BDI,1993,1,0.261,0.63,0.442,0.595,0.428,0.456,0.275,1.328,1220,4.221,1
BDI,1994,1,0.252,0.657,0.449,0.595,0.428,0.534,0.275,1.42,1293,4.221,1
BDI,1995,1,0.267,0.645,0.449,0.595,0.428,0.534,0.275,1.511,1141,4.221,1
BDI,1996,0,0.238,0.623,0.449,0.595,0.428,0.534,0.275,1.603,1011,4.662,1
BDI,1997,0,0.202,0.619,0.449,0.595,0.428,0.534,0.275,1.694,980,4.662,1
BDI,1998,0,0.2,0.593,0.449,0.595,0.428,0.534,0.275,1.786,1050,4.662,1
BDI,1999,0,0.201,0.603,0.449,0.595,0.428,0.534,0.275,1.877,1025,4.662,1
BDI,2000,0,0.197,0.606,0.449,0.428,0.428,0.561,0.324,1.969,962,4.849,1
BDI,2001,0,0.198,0.615,0.449,0.52,0.428,0.561,0.296,2.005,959,4.849,1
BDI,2002,0,0.204,0.685,0.52,0.52,0.428,0.609,0.248,2.041,967,4.849,1
BDI,2003,0,0.219,0.725,0.52,0.52,0.466,0.609,0.248,2.078,998,4.849,NA
BDI,2004,0,0.215,0.747,0.515,0.52,0.502,0.63,0.268,2.114,1025,4.849,NA
BDI,2005,1,0.31,0.708,0.577,0.52,0.495,0.863,0.281,2.15,1006,4.849,NA
BDI,2006,1,0.412,0.676,0.599,0.589,0.46,0.867,0.281,2.186,936,4.849,NA
BDI,2007,1,0.409,0.661,0.598,0.589,0.468,0.863,0.314,2.222,868,4.849,NA
BDI,2008,1,0.399,0.666,0.575,0.589,0.468,0.875,0.314,2.259,843,4.849,NA
BDI,2009,1,0.399,0.666,0.575,0.589,0.468,0.875,0.301,2.295,774,4.849,NA
BDI,2010,1,0.355,0.622,0.537,0.569,0.419,0.859,0.324,2.331,743,4.849,NA
BDI,2011,1,0.345,0.659,0.46,0.569,0.419,0.859,0.39,NA,719,NA,NA
BDI,2012,1,0.337,0.625,0.46,0.569,0.419,0.863,0.39,NA,729,NA,NA
BDI,2013,1,0.324,0.643,0.394,0.351,0.352,0.896,0.258,NA,763,NA,NA
BDI,2014,1,0.306,0.628,0.375,0.351,0.284,0.906,0.152,NA,779,NA,NA
BDI,2015,1,0.237,0.322,0.354,0.288,0.181,0.906,0.073,NA,723,NA,NA
BDI,2016,1,0.183,0.27,0.16,0.197,0.066,0.951,0.037,NA,692,NA,NA
BDI,2017,1,0.159,0.13,0.135,0.277,0.048,0.926,0.06,NA,NA,NA,NA
BEL,1960,3,0.822,0.925,0.869,0.931,0.886,0.046,0.962,7.26,9113,NA,0
BEL,1961,3,0.814,0.925,0.87,0.931,0.886,0.046,0.94,7.325,9635,NA,0
BEL,1962,3,0.825,0.925,0.88,0.931,0.902,0.046,0.962,7.39,10445,NA,0
BEL,1963,3,0.825,0.925,0.88,0.931,0.902,0.046,0.962,7.455,10917,NA,0
BEL,1964,3,0.825,0.925,0.88,0.931,0.902,0.046,0.962,7.52,11672,NA,0
BEL,1965,3,0.839,0.925,0.878,0.931,0.902,0.046,0.962,7.585,12048,NA,0
BEL,1966,3,0.847,0.925,0.878,0.931,0.902,0.046,0.962,7.65,12548,NA,0
BEL,1967,3,0.847,0.925,0.878,0.931,0.902,0.046,0.962,7.715,13142,NA,0
BEL,1968,3,0.829,0.925,0.875,0.931,0.902,0.046,0.962,7.78,13747,NA,0
BEL,1969,3,0.822,0.925,0.874,0.931,0.902,0.046,0.962,7.845,14763,NA,0
BEL,1970,3,0.861,0.932,0.881,0.931,0.899,0.046,0.962,7.91,15724,NA,0
BEL,1971,3,0.859,0.932,0.882,0.931,0.899,0.046,0.962,8.017,16337,NA,0
BEL,1972,3,0.845,0.932,0.887,0.931,0.899,0.046,0.962,8.124,17359,NA,0
BEL,1973,3,0.845,0.932,0.887,0.931,0.899,0.046,0.962,8.231,18446,NA,0
BEL,1974,3,0.835,0.932,0.877,0.931,0.899,0.046,0.962,8.338,18728,NA,0
BEL,1975,3,0.832,0.932,0.874,0.931,0.899,0.046,0.962,8.445,18421,NA,0
BEL,1976,3,0.829,0.937,0.874,0.931,0.899,0.046,0.962,8.552,19691,NA,0
BEL,1977,3,0.839,0.937,0.879,0.931,0.899,0.047,0.962,8.659,19867,NA,0
BEL,1978,3,0.843,0.937,0.881,0.931,0.899,0.047,0.962,8.766,20396,NA,0
BEL,1979,3,0.84,0.937,0.878,0.931,0.899,0.047,0.962,8.873,21042,NA,0
BEL,1980,3,0.864,0.945,0.9,0.931,0.935,0.047,0.962,8.98,22057,NA,0
BEL,1981,3,0.864,0.945,0.9,0.931,0.906,0.047,0.962,9.076,20536,NA,0
BEL,1982,3,0.847,0.945,0.885,0.931,0.906,0.047,0.962,9.172,20060,NA,0
BEL,1983,3,0.847,0.945,0.885,0.931,0.906,0.047,0.962,9.268,19497,NA,0
BEL,1984,3,0.847,0.945,0.885,0.931,0.906,0.047,0.962,9.364,19417,NA,0
BEL,1985,3,0.85,0.945,0.884,0.931,0.906,0.047,0.962,9.46,18703,NA,0
BEL,1986,3,0.858,0.945,0.884,0.931,0.926,0.047,0.962,9.556,19640,NA,0
BEL,1987,3,0.849,0.935,0.885,0.931,0.926,0.047,0.962,9.652,20574,NA,0
BEL,1988,3,0.854,0.935,0.891,0.931,0.926,0.047,0.962,9.748,22312,NA,0
BEL,1989,3,0.879,0.95,0.908,0.931,0.926,0.047,0.962,9.844,23118,NA,0
BEL,1990,3,0.886,0.97,0.908,0.931,0.926,0.053,0.962,9.94,23658,3.248,0
BEL,1991,3,0.886,0.97,0.907,0.931,0.924,0.053,0.938,10.019,24295,3.262,0
BEL,1992,3,0.887,0.97,0.905,0.931,0.924,0.053,0.966,10.098,25562,3.264,0
BEL,1993,3,0.887,0.97,0.905,0.931,0.924,0.053,0.966,10.177,25349,3.301,0
BEL,1994,3,0.887,0.97,0.905,0.931,0.924,0.053,0.966,10.256,26373,3.537,0
BEL,1995,3,0.881,0.976,0.902,0.931,0.924,0.053,0.966,10.335,27199,3.577,0
BEL,1996,3,0.877,0.976,0.9,0.931,0.924,0.053,0.966,10.414,26748,4.43,0
BEL,1997,3,0.877,0.976,0.9,0.931,0.924,0.038,0.966,10.493,28630,5.233,0
BEL,1998,3,0.877,0.976,0.9,0.931,0.924,0.038,0.966,10.572,29919,5.669,0
BEL,1999,3,0.876,0.976,0.898,0.931,0.924,0.038,0.966,10.651,31291,6.05,0
BEL,2000,3,0.876,0.976,0.897,0.931,0.924,0.038,0.966,10.73,33427,6.59,0
BEL,2001,3,0.876,0.976,0.897,0.931,0.924,0.038,0.966,10.786,33294,11.338,NA
BEL,2002,3,0.876,0.976,0.897,0.931,0.924,0.038,0.966,10.842,34649,11.348,NA
BEL,2003,3,0.886,0.976,0.902,0.931,0.924,0.038,0.966,10.898,34312,13.712,NA
BEL,2004,3,0.864,0.976,0.867,0.931,0.924,0.038,0.966,10.954,34665,13.726,NA
BEL,2005,3,0.891,0.976,0.894,0.931,0.924,0.038,0.966,11.01,35284,13.743,NA
BEL,2006,3,0.897,0.976,0.894,0.931,0.924,0.038,0.966,11.066,35065,13.749,NA
BEL,2007,3,0.901,0.979,0.893,0.931,0.924,0.038,0.966,11.122,35943,13.756,NA
BEL,2008,3,0.902,0.98,0.893,0.931,0.924,0.038,0.966,11.178,36634,13.77,NA
BEL,2009,3,0.902,0.98,0.893,0.931,0.924,0.038,0.966,11.234,37260,13.771,NA
BEL,2010,3,0.896,0.98,0.893,0.931,0.924,0.038,0.966,11.29,38592,13.771,NA
BEL,2011,3,0.891,0.98,0.894,0.931,0.924,0.038,0.966,NA,38130,NA,NA
BEL,2012,3,0.891,0.98,0.894,0.931,0.924,0.038,0.966,NA,38907,NA,NA
